1;Nazwa;Nazwa_IZFiA;Nazwa.2;Oplaty_biezace;Forma_prawna;TFI;Zarzadzajacy1;Od_kiedy1;Zarzadzajacy2;Od_kiedy2;Zarzadzajacy3;Od_kiedy3;Zarzadzajacy4;Od_kiedy4;Zarzadzajacy5;Od_kiedy5;Data_utworzenia;Pierwsza_wplata;Nastepna_wplata;Wycena;Aktywa;Lokalizacja;Profil;Benchmark;OZZ;OZN;OZU;OZW;TER;
3938;Superfund Pieniê¿ny;Pieniê¿ny;;1,47;SFIO;Superfund;Filip Nowicki;01.02.2015;Aleksander Szymerski;01.05.2017;;;;;;;10.12.2013;100;100;codziennie;86.9;polskie;gotówkowe i pieniê¿ne ;fundusz nie posiada benchmarku;0.7;0.8;0;0;1.35;
3939;Superfund P³ynnoœciowy;SUPERFUND P£YNNOŒCIOWY;;1,60;SFIO;Superfund;Filip Nowicki;01.02.2015;Aleksander Szymerski;01.05.2017;;;;;;;17.10.2007;168000;500;codziennie;125.6;polskie;gotówkowe i pieniê¿ne ;fundusz nie posiada benchmarku;0.5;0.5;0;0;1.24;
3942;Superfund RED;Subfundusz Superfund Red;;9,67;SFIO;Superfund;Departament Zarz¹dzania i Analiz;01.12.2005;;;;;;;;;21.12.2005;168000;500;codziennie;0.7;zagraniczne;absolutnej stopy zwrotu;fundusz nie posiada benchmarku;1.2;4.5;2;0;4.43;
3945;Superfund Trend Bis Powi¹zany SFIO;Superfund Trend powi¹zany Bis FIO;;9,23;SFIO;Superfund;Departament Zarz¹dzania i Analiz;01.10.2006;;;;;;;;;12.10.2006;500;500;codziennie;10.4;zagraniczne;absolutnej stopy zwrotu;fundusz nie posiada benchmarku;1.5;4.5;2;0;2.94;
3949;Superfund Trend Plus Powi¹zany SFIO kat. Standardowa;Superfund Trend Powi¹zany Plus FIO;;9,03;SFIO;Superfund;Departament Zarz¹dzania i Analiz;01.10.2006;;;;;;;;;12.10.2006;500;500;codziennie;12;zagraniczne;absolutnej stopy zwrotu;fundusz nie posiada benchmarku;1.5;4.5;2;0;2.73;
3969;UniAkcje Biopharma;UniAkcje Biopharma;;3,00;SFIO;UniFundusze;Marek Straszak;01.01.2016;;;;;;;;;20.08.2015;1000;100;codziennie;7.4;zagraniczne;akcji ;fundusz nie posiada benchmarku;2.95;5;0;30;2.94;
3971;UniAkcje Daleki Wschód;UniAkcje: Daleki Wschód;;3,14;SFIO;UniFundusze;Marek Straszak;01.01.2016;;;;;;;;;01.12.2014;1000;100;codziennie;10.6;zagraniczne;akcji ;fundusz nie posiada benchmarku;2.95;5;0;30;2.95;
3953;UniAkcje Dywidendowy;UNIAKCJE DYWIDENDOWY;;4,21;FIO;UniFundusze;Adam WoŸny;01.12.2017;;;;;;;;;30.04.2013;100;100;codziennie;41.8;zagraniczne;akcji ;fundusz nie posiada benchmarku;4;5;0;0;4.12;
3954;UniAkcje Ma³ych i Œrednich Spó³ek;UniAkcje Ma³ych i Œrednich Spó³ek;;4,15;FIO;UniFundusze;Maciej Kik;01.03.2012;;;;;;;;;20.09.2007;100;100;codziennie;121.8;polskie;akcji ;45% mWIG40 + 45% sWIG80 + 10% WIBID 1M;4;5;0;0;4.12;
3955;UniAkcje Nowa Europa;UniAkcje: Nowa Europa;;6,48;FIO;UniFundusze;Ryszard Rusak;01.01.2014;;;;;;;;;22.06.2006;100;100;codziennie;35;zagraniczne;akcji ;fundusz nie posiada benchmarku;3;5;0;25;6.31;
3970;UniAkcje Selektywny Globalny;;;3,09;SFIO;UniFundusze;Marek Straszak;01.01.2016;;;;;;;;;20.08.2015;1000;100;codziennie;7.9;zagraniczne;akcji ;fundusz nie posiada benchmarku;2.95;5;0;30;2.94;
3956;UniAkcje Turcja;UniAkcje: Turcja;;4,66;FIO;UniFundusze;Robert Burdach;01.02.2013;;;;;;;;;15.02.2013;100;100;codziennie;19;zagraniczne;akcji ;90% BIST 100 (w PLN) + 10% WIBID 1M;4;5;0;0;4.02;
3957;UniAkcje Wzrostu;UniAkcje Wzrostu;;3,31;FIO;UniFundusze;Tomasz Matras;01.03.2012;;;;;;;;;20.09.2007;100;100;codziennie;152.5;polskie;akcji ;fundusz nie posiada benchmarku;3;5;0;22;3.27;
3972;UniAktywny Pieniê¿ny;Uniaktywny Pieniê¿ny;;0,92;SFIO;UniFundusze;Marek Warmuz;01.12.2015;;;;;;;;;16.12.2015;100;100;codziennie;1110;polskie;gotówkowe i pieniê¿ne ;1,2-krotnoœæ stawki WIBID 3M;0.9;0;0;30;0.92;
3958;UniDolar Pieniê¿ny (USD);UniDolar Pieniezny;;1,03;FIO;UniFundusze;Andrzej Czarnecki;01.09.2011;;;;;;;;;26.04.2004;4000;4000;codziennie;52.6;zagraniczne;gotówkowe i pieniê¿ne ;100% LIBOR USD 1M;1;2;0;0;;limity wp³at w USD
3973;UniEURIBOR (EUR);UniEURIBOR;;1,26;SFIO;UniFundusze;Andrzej Czarnecki;01.07.2009;;;;;;;;;08.07.2009;160000;4000;codziennie;58.6;zagraniczne;gotówkowe i pieniê¿ne ;100% EURIBOR 1M;0.8;0;0;33;;limity wp³at w EURO
3974;UniGotówkowy Aktywa Polskie;;;0,34;SFIO;UniFundusze;Marek Warmuz;01.04.2017;;;;;;;;;12.04.2017;100;100;codziennie;5.1;polskie;gotówkowe i pieniê¿ne ;100% WIBID 1M, pomniejszone o stawkê rezerwy obowi¹zkowej;0;0;0;30;0.25;
3959;UniKorona Akcje;UniKorona Akcje;;4,12;FIO;UniFundusze;Ryszard Rusak;01.04.2000;;;;;;;;;20.01.1997;100;100;codziennie;537.3;polskie;akcji ;90% WIG + 10% WIBID 12M;4;5;0;0;4.08;
3960;UniKorona Obligacje;UniKorona Obligacje;;1,59;FIO;UniFundusze;Krzysztof Izdebski;01.08.2017;;;;;;;;;27.09.1999;100;100;codziennie;489.9;polskie;d³u¿ne ;100% Bloomberg Barclays Series-E Poland Govt 1-5 Yr Bond Index;1.5;1;0;25;1.59;
3961;UniKorona Pieniê¿ny;UniKorona Pieniê¿ny;;1,17;FIO;UniFundusze;Andrzej Czarnecki;01.06.2010;;;;;;;;;20.01.1997;100;100;codziennie;6359;polskie;gotówkowe i pieniê¿ne ;100% WIBID 3M;0.9;0;0;20;1.09;
3962;UniKorona Zrównowa¿ony;UniKorona Zrównowa¿ony;;3,36;FIO;UniFundusze;Robert Burdach;01.12.2017;;;;;;;;;09.08.1995;100;100;codziennie;292.9;zagraniczne;mieszane polskie;50% WIG + 50% Bloomberg Barclays Series-E Poland Govt 1-5 Yr Bond Index;3.2;5;0;0;3.33;
3963;UniLokata;UniLokata;;0,97;FIO;UniFundusze;Andrzej Czarnecki;01.02.2012;;;;;;;;;10.01.2012;100;100;codziennie;1281.8;polskie;d³u¿ne ;100% WIBID 1M, pomniejszone o stawkê rezerwy obowi¹zkowej;0.9;0;0;0;0.97;
3975;UniObligacje Aktywny;UniObligacje Aktywny;;2,83;SFIO;UniFundusze;Krzysztof Izdebski;01.06.2011;;;;;;;;;07.04.2011;160000;100;codziennie;155.6;polskie;d³u¿ne ;fundusz nie posiada benchmarku;2;3;0;30;2.7;
3964;UniObligacje Nowa Europa;UniObligacje: Nowa Europa;;2,98;FIO;UniFundusze;Krzysztof Izdebski;01.01.2018;;;;;;;;;20.09.2007;100;100;codziennie;56.6;zagraniczne;d³u¿ne ;100% Merill Lynch Poland, Hungary, Czech, Turkey, Slovakia Goverment Index (w PLN);2;2;0;0;2.2;
3965;UniStabilny Wzrost;UniStabilny Wzrost;;2,87;FIO;UniFundusze;Robert Burdach;01.01.2014;Krzysztof Izdebski;01.07.2016;;;;;;;20.09.2007;100;100;codziennie;124.8;zagraniczne;mieszane polskie;70% Bloomberg Barclays Series-E Poland Govt 1-5 Yr Bond Index + 30% WIG;2.7;3;0;0;2.87;
3976;UniWIBID Plus;UniWIBID_Plus;;1,06;SFIO;UniFundusze;Marek Warmuz;01.07.2015;;;;;;;;;22.05.2003;160000;10000;codziennie;1013.8;polskie;d³u¿ne ;100% WIBID 1M, pomniejszone o stawkê rezerwy obowi¹zkowej;0.9;0;0;33;1.06;
